funding_total_usd,funding_rounds,age,is_tech,success
13020000.0,3,19.0,1,1
500000000.0,1,28.0,0,0
1925000.0,3,12.0,1,0
11700000.0,3,15.0,0,0
140000.0,1,16.0,1,0
15000.0,1,11.0,0,0
400000.0,2,15.0,1,1
875000.0,2,19.0,0,1
20000000.0,1,21.0,0,0
3480000.0,2,29.0,1,0
52000000.0,4,23.0,0,1
15000000.0,1,22.0,0,0
50000000.0,1,32.0,1,1
1300000.0,2,15.0,0,1
12000000.0,2,19.0,0,1
14300000.0,2,24.0,1,0
1000000.0,1,27.0,0,1
3100000.0,1,24.0,1,1
1065000.0,4,16.0,0,1
10159999.0,3,14.0,1,1
10000000.0,1,43.0,1,1
284775.0,2,15.0,0,0
5900000.0,1,16.0,1,0
100000.0,1,17.0,0,1
7000000.0,1,16.0,0,0
17550000.0,3,22.0,1,1
500000.0,1,16.0,0,0
14664565.0,2,21.0,1,1
1000000.0,1,15.0,1,1
487095.0,1,16.0,1,0
13260546.0,4,22.0,1,1
125000.0,1,18.0,1,0
2000000.0,3,17.0,1,1
1500000.0,1,18.0,0,0
20000000.0,2,13.0,1,0
14000000.0,2,22.0,1,1
25000.0,1,16.0,1,0
25000.0,1,15.0,0,0
55000.0,1,13.0,0,0
12000000.0,1,11.0,0,0
1000000.0,2,18.0,0,1
1250000.0,1,24.0,1,1
65000000.0,1,26.0,0,0
504678374.0,5,21.0,0,1
668473.221537776,1,12.0,0,0
250000.0,1,11.0,0,0
39700000.0,5,14.0,0,0
1200000.0,1,16.0,0,1
65000000.0,3,18.0,1,0
2000000.0,2,27.0,1,1
41431.8859794498,1,12.0,1,0
911000.0,1,23.0,0,0
9000000.0,1,25.0,0,0
750000.0,1,13.0,0,1
500000.0,1,15.0,0,1
50000.0,1,16.0,0,0
2000000.0,2,16.0,1,0
1300000.0,1,15.0,0,0
2000000.0,2,21.0,1,1
548311.0,1,11.0,0,0
318000000.0,2,28.0,0,1
30000.0,1,15.0,0,0
697792.0,1,37.0,0,0
252040.0,1,18.0,0,0
525000.0,1,17.0,1,0
5000000.0,2,20.0,1,0
147595.0,1,12.0,0,0
5000.0,1,16.0,1,0
1474998.0,4,18.0,0,0
2300000.0,1,21.0,0,1
150000.0,1,11.0,0,0
1420000.0,1,17.0,0,1
3541773.0,1,27.0,0,1
10321150.0,5,18.0,0,1
149996.0,1,16.0,1,0
22300000.0,3,17.0,1,1
75000000.0,2,27.0,1,1
40000000.0,1,21.0,1,0
935279.0,1,25.0,0,0
1150000.0,4,15.0,1,1
750000.0,1,19.0,1,0
7000000.0,3,14.0,0,0
112500.0,1,15.0,1,0
13000000.0,1,26.0,1,1
22750000.0,3,19.0,1,1
175000.0,1,12.0,0,0
37000000.0,5,21.0,0,1
600000.0,1,17.0,1,0
67255150.0,3,19.0,1,1
25000.0,1,20.0,1,0
4500000.0,3,14.0,1,0
9000000.0,1,18.0,0,0
1225000.0,2,14.0,1,1
50000.0,1,19.0,1,0
1100000.0,2,18.0,1,1
63000000.0,3,47.0,0,1
19200000.0,3,19.0,1,1
50000.0,1,15.0,0,0
80570.0,1,15.0,1,1
100000.0,1,13.0,0,0
4000000.0,1,27.0,0,1
20000.0,1,16.0,1,0
192357.0,2,13.0,1,1
7800000.0,2,20.0,1,0
500000.0,1,15.0,0,0
30000000.0,4,29.0,1,1
15000000.0,1,23.0,0,1
17200000.0,4,20.0,1,1
9900000.0,2,22.0,1,1
165961509.0,7,20.0,1,1
15500000.0,2,23.0,0,1
761798.0,4,17.0,1,1
3581700.0,4,18.0,1,0
25000.0,1,17.0,1,0
752000.0,2,18.0,1,0
63173.0,1,14.0,0,0
200000.0,1,16.0,0,0
25000.0,1,12.0,0,1
7000000.0,1,37.0,1,1
750000.0,1,19.0,0,0
1000000.0,1,12.0,0,0
25000.0,1,13.0,0,0
42477641.0,2,35.0,0,1
60000000.0,1,29.0,1,1
22500000.0,1,28.0,0,1
5000000.0,1,34.0,1,1
721880.0,2,20.0,1,1
1500000.0,1,23.0,1,1
244500000.0,9,24.0,1,1
300000.0,1,22.0,0,1
2330500.0,4,18.0,1,1
10000000.0,1,21.0,0,0
12500000.0,3,21.0,1,1
50000.0,1,18.0,0,0
50000.0,1,14.0,0,0
53400191.0,6,23.0,1,1
150000.0,1,11.0,0,0
108000000.0,3,28.0,0,1
3000000.0,1,20.0,0,1
35150000.0,3,24.0,1,1
106800000.0,5,19.0,0,1
22500000.0,4,16.0,0,1
50000.0,1,20.0,1,1
400000.0,2,17.0,1,0
125000.0,1,16.0,0,0
267500.0,1,54.0,1,0
4510000.0,1,27.0,0,0
379892.0,2,17.0,0,0
14000000.0,4,27.0,0,1
10000.0,1,14.0,0,0
100000000.0,1,48.0,1,1
51357500.0,4,21.0,0,0
1100000.0,3,19.0,1,0
2240000.0,2,20.0,0,0
60000.0,1,21.0,1,0
2297181.0,2,14.0,1,0
300000.0,1,17.0,1,0
13500000.0,3,27.0,0,1
47500000.0,2,27.0,1,1
90000000.0,3,17.0,1,0
344947203.0,3,20.0,1,1
147492730.0,3,27.0,1,1
9533.70641904453,1,11.0,0,0
20700000.0,4,20.0,0,0
724000.0,1,79.0,0,0
965000.0,2,17.0,1,1
6000000.0,1,16.0,1,1
10000000.0,1,26.0,0,1
16500000.0,3,14.0,0,1
2962500.0,1,28.0,1,1
6797785.0,3,17.0,1,0
9000000.0,1,30.0,0,0
3000000.0,1,18.0,1,0
8500000.0,1,30.0,0,1
48957.0,2,15.0,0,0
2600000.0,2,20.0,1,1
100000.0,1,13.0,0,0
34700000.0,4,21.0,1,1
11633057.0,4,27.0,0,1
20769647.0,4,44.0,0,1
999950.0,1,23.0,1,1
2624000.0,2,19.0,1,0
2000000.0,1,19.0,0,0
27132127.0,6,23.0,0,1
153439.0,1,26.0,1,1
3500000.0,1,14.0,1,0
500000.0,2,18.0,1,0
125000.0,1,13.0,0,0
11300000.0,1,25.0,0,1
20320961.3976074,2,23.0,1,1
2000000.0,2,18.0,1,1
1200000.0,1,15.0,0,0
1341116.0,3,18.0,1,1
6245999.0,4,21.0,1,0
5717561.0,5,31.0,1,1
4200000.0,3,26.0,1,1
150000.0,1,16.0,1,1
9000000.0,2,16.0,0,1
10000000.0,1,22.0,1,0
50000.0,3,16.0,1,1
3016969.0,7,16.0,0,1
5639000.0,2,24.0,1,1
15280000.0,1,26.0,0,0
8500000.0,1,19.0,0,0
3980000.0,2,19.0,1,1
500000.0,1,13.0,1,0
64940000.0,3,16.0,1,1
20596287.0,3,27.0,1,0
500000.0,1,18.0,1,0
5000000.0,1,15.0,0,0
7300000.0,1,22.0,1,1
1500000.0,1,17.0,0,0
5000000.0,1,22.0,1,1
1600000.0,1,17.0,0,1
20000.0,1,14.0,0,0
6000000.0,1,23.0,1,1
6000000.0,1,20.0,1,0
6447280.0,3,21.0,1,1
50000.0,1,11.0,0,0
7100.0,2,17.0,0,0
7500000.0,1,34.0,0,1
2500000.0,2,29.0,0,1
5765000.0,3,21.0,1,0
630000.0,2,20.0,1,0
30000000.0,2,18.0,1,0
147863878.0,11,41.0,0,1
118000.0,2,20.0,1,1
7000000.0,2,26.0,0,0
5650000.0,11,17.0,1,1
457000.0,2,20.0,1,0
4200000.0,1,30.0,1,1
41000000.0,2,29.0,1,1
3000000.0,1,25.0,1,1
20659.0,1,15.0,1,0
40514852.0,5,27.0,1,0
29330000.0,4,22.0,1,0
6000000.0,1,31.0,1,1
9500000.0,3,27.0,0,1
32755000.0,4,39.0,0,1
62449384.0,2,30.0,1,1
91625000.0,6,28.0,0,1
6760000.0,2,20.0,0,0
6450000.0,5,27.0,0,1
15400000.0,1,28.0,1,1
77000.0,2,16.0,1,0
1300000.0,2,16.0,1,0
61250000.0,3,32.0,1,1
31000000.0,2,32.0,1,1
14400000.0,2,14.0,1,1
22400000.0,3,23.0,1,1
6440000.0,1,21.0,1,0
3800000.0,2,16.0,1,0
35856605.0,5,25.0,1,1
1000000.0,1,18.0,0,0
27000000.0,4,27.0,1,1
6500000.0,1,21.0,1,1
9560000.0,1,41.0,1,1
16500000.0,4,20.0,1,1
43000000.0,3,21.0,1,1
27000000.0,1,25.0,1,1
47000000.0,3,24.0,0,0
18000000.0,1,24.0,0,1
1790000.0,1,30.0,0,1
1900000.0,1,28.0,1,1
108300000.0,2,43.0,1,0
34000000.0,2,27.0,1,1
81393.0,2,14.0,0,0
1250000.0,1,15.0,0,0
9250000.0,1,24.0,1,1
2245000.0,3,14.0,1,1
6500000.0,2,17.0,0,1
250000.0,1,13.0,0,0
24568730.0,2,40.0,1,1
10250000.0,2,27.0,1,1
8020000.0,1,28.0,0,1
5100000.0,2,15.0,0,0
25000.0,1,19.0,1,0
57500000.0,3,16.0,1,1
1308756.0,1,18.0,1,1
11499997.0,2,20.0,1,1
8800000.0,1,27.0,1,1
550000.0,1,15.0,0,0
1420698.0,4,19.0,1,1
16150000.0,3,26.0,0,1
6000000.0,1,21.0,1,1
10000000.0,1,28.0,0,0
49750000.0,1,41.0,1,1
39617282.0,6,27.0,1,1
52500000.0,4,39.0,0,1
50000.0,1,14.0,1,1
30000000.0,1,33.0,0,0
8800000.0,1,28.0,0,1
11000000.0,2,35.0,0,1
36518951.0,5,25.0,1,1
13250000.0,2,20.0,0,1
31000000.0,1,23.0,1,1
105000000.0,4,26.0,1,1
13017000.0,4,17.0,1,1
353000.0,1,21.0,1,1
4000000.0,1,21.0,1,1
100000.0,1,17.0,1,0
10300000.0,2,30.0,1,1
23950000.0,5,22.0,1,1
515000.0,2,20.0,1,1
70202607.0,5,51.0,1,1
1510072.0,1,30.0,1,1
13621199.0,5,25.0,1,1
650142.0,1,16.0,0,0
1000000.0,1,40.0,1,1
15500000.0,2,22.0,1,1
12560000.0,2,27.0,1,1
17500000.0,2,22.0,1,1
72000000.0,2,28.0,1,1
18100000.0,1,19.0,0,1
549000.0,1,58.0,0,0
23000000.0,2,20.0,0,1
17500000.0,1,33.0,1,1
9866928.0,1,20.0,0,0
60000000.0,2,18.0,0,0
1250000.0,1,19.0,0,0
60000000.0,1,24.0,0,0
500000.0,1,30.0,1,1
148600.0,1,15.0,1,0
7228704.0,5,17.0,0,0
104434998.0,3,31.0,1,1
15000000.0,1,29.0,0,1
500000.0,1,16.0,0,0
6356500.0,1,24.0,1,1
1220000.0,1,26.0,1,0
37400000.0,2,26.0,1,1
11500000.0,1,31.0,1,1
35500000.0,2,18.0,0,1
300000.0,1,17.0,1,0
75000.0,1,15.0,1,0
20900000.0,3,23.0,1,1
822000.0,1,15.0,0,0
18100000.0,3,25.0,1,0
36140000.0,2,26.0,0,1
4200000.0,1,17.0,0,0
6000000.0,1,23.0,0,1
483333.0,1,18.0,1,0
45000.0,1,11.0,0,0
9649500.0,2,24.0,0,0
300000.0,1,13.0,1,0
200000.0,1,27.0,0,0
55000.0,1,15.0,0,0
5000000.0,1,31.0,1,1
37500.0,2,20.0,0,0
5000000.0,3,19.0,0,1
13098401.0,2,39.0,0,1
12645126.0,6,19.0,1,0
155000.0,1,15.0,1,0
35000000.0,1,30.0,1,1
54000000.0,1,29.0,1,1
15900000.0,1,25.0,0,1
30000.0,1,19.0,1,0
700000.0,1,12.0,0,0
10000000.0,2,29.0,1,1
500000.0,1,12.0,1,0
2500000.0,1,22.0,1,1
74170000.0,4,19.0,1,1
15400000.0,1,24.0,0,1
180000.0,1,13.0,1,0
4258500.0,1,20.0,1,0
2517000.0,2,17.0,1,0
1190000.0,2,20.0,1,1
10380000.0,1,23.0,0,1
31580000.0,3,27.0,1,1
3800000.0,1,18.0,0,1
500000.0,1,13.0,1,0
7700000.0,4,14.0,0,0
157260.0,1,18.0,1,0
81438.0,2,16.0,0,0
61500000.0,2,26.0,0,1
9533642.38410596,2,33.0,1,0
117059.0,1,17.0,1,0
25000.0,1,14.0,0,0
43400000.0,4,25.0,1,1
400000.0,1,28.0,0,1
32200000.0,3,21.0,1,1
20500000.0,4,31.0,0,1
15104119.0,4,17.0,0,1
200000.0,1,19.0,1,0
10000000.0,1,24.0,1,1
2396740.0,1,17.0,0,1
15000000.0,3,26.0,0,1
995928.0,2,16.0,1,0
500000.0,2,17.0,1,0
100000000.0,1,30.0,0,1
10964643.0,3,29.0,1,1
19000000.0,3,25.0,1,1
205000.0,1,20.0,1,0
20000.0,1,13.0,1,0
100000.0,1,16.0,1,0
4000000.0,1,20.0,0,0
18600000.0,2,15.0,0,1
12000000.0,1,28.0,0,0
21000000.0,1,24.0,0,0
9700000.0,3,18.0,1,1
20000.0,1,15.0,1,0
7400000.0,4,21.0,0,1
650640.66417399,1,14.0,0,0
41200000.0,5,26.0,0,1
33521971.0,6,30.0,1,1
4100000.0,1,19.0,1,1
11200000.0,2,17.0,1,1
175000.0,2,18.0,0,0
15000000.0,2,26.0,1,1
5000000.0,1,19.0,1,0
20000000.0,1,19.0,1,1
6350000.0,1,24.0,0,0
9580181.0,1,18.0,1,0
13700000.0,2,25.0,1,0
25999968.0,5,24.0,1,1
9000000.0,3,20.0,1,1
12000000.0,4,22.0,1,1
16700000.0,1,18.0,1,0
3628372.0,1,19.0,1,1
33000000.0,4,21.0,1,1
75000000.0,1,31.0,0,0
6000000.0,2,20.0,0,1
4500000.0,2,26.0,1,1
19000000.0,3,26.0,1,1
13630000.0,3,27.0,1,1
43500000.0,4,25.0,1,1
50000.0,1,29.0,1,0
15263250.0,3,19.0,0,1
22500000.0,4,21.0,1,1
10000000.0,1,33.0,1,1
21350000.0,6,33.0,0,1
5000000.0,1,21.0,0,1
907900.0,2,14.0,0,0
29000000.0,1,23.0,1,0
58131358.8640056,2,32.0,0,1
3788905.0,3,14.0,0,0
9100000.0,2,20.0,1,1
17950000.0,3,23.0,1,1
500000.0,1,14.0,0,0
88651133.0,7,21.0,1,1
733615.0,2,15.0,1,0
260000000.0,2,20.0,0,0
16795568.9707963,2,12.0,0,0
10000.0,1,11.0,0,0
5000000.0,1,24.0,0,1
42000000.0,4,22.0,1,1
1535000.0,3,13.0,0,0
35000.0,1,11.0,0,0
5550000.0,2,23.0,1,1
30000.0,1,12.0,0,0
1710000.0,2,17.0,1,1
52500000.0,4,22.0,0,1
200000.0,1,18.0,0,0
30000.0,2,16.0,0,0
1200000.0,1,19.0,1,0
950000.0,2,19.0,0,0
900000.0,1,16.0,1,0
35000000.0,1,33.0,0,0
80000.0,1,18.0,0,1
100000.0,1,19.0,0,0
45000000.0,1,20.0,0,1
11000000.0,1,44.0,1,1
500000.0,1,16.0,0,0
6400000.0,2,20.0,0,1
9500.0,1,15.0,0,0
50000.0,1,14.0,1,0
18700000.0,2,17.0,1,1
600000.0,1,17.0,1,0
600000.0,1,19.0,1,0
1000000.0,1,17.0,0,0
9940.0,1,16.0,1,0
6000000.0,1,16.0,1,0
3500000.0,2,16.0,0,0
22000000.0,1,12.0,1,1
121500000.0,7,21.0,1,1
100000.0,1,16.0,1,0
2250000.0,2,19.0,1,1
3449997.0,1,15.0,0,0
5500000.0,1,28.0,0,1
30000.0,1,12.0,1,0
300000.0,1,13.0,1,0
50000.0,1,12.0,0,0
210000.0,1,15.0,0,0
67000000.0,2,29.0,0,0
14800000.0,1,120.0,0,1
765000.0,2,18.0,0,1
100000.0,1,11.0,0,0
250250.0,1,15.0,1,1
5000000.0,3,21.0,0,1
11000000.0,3,23.0,1,1
8000.0,1,15.0,0,0
3200000.0,1,20.0,1,0
1000000.0,1,11.0,1,0
34000000.0,1,15.0,0,0
1300000.0,1,19.0,0,1
3436500.0,5,13.0,1,1
199000.0,1,19.0,1,0
19743770.0,3,21.0,1,1
18916000.0,3,20.0,1,0
2304999.0,3,15.0,1,1
15999999.0,4,16.0,1,1
1204795.0,3,19.0,0,0
9000000.0,2,18.0,0,0
10000000.0,1,26.0,1,0
5000000.0,1,15.0,0,1
235024070.0,6,22.0,0,1
7575000.0,3,16.0,1,0
48000000.0,3,23.0,1,1
1500000.0,1,16.0,1,0
255000.0,1,16.0,1,0
180000.0,1,15.0,1,0
20000.0,1,16.0,1,1
160000.0,1,14.0,0,0
5000000.0,1,20.0,1,1
277120.0,1,16.0,1,0
3000000.0,1,27.0,0,1
15500000.0,1,21.0,0,0
400000.0,1,18.0,1,1
50000.0,1,14.0,1,0
24000000.0,2,43.0,1,1
19400000.0,3,23.0,0,1
12500000.0,1,25.0,0,0
1750000.0,2,18.0,1,1
100000.0,1,12.0,1,0
1740000.0,1,16.0,0,1
1100.0,1,20.0,1,0
120000.0,2,17.0,0,1
59926327.2861577,3,26.0,0,1
2500000.0,1,18.0,1,0
39007789.0,3,22.0,1,1
20000000.0,2,20.0,0,0
5550000.0,2,14.0,1,1
3000000.0,1,21.0,1,0
18400000.0,6,20.0,1,1
1800000.0,1,19.0,1,1
20000000.0,1,18.0,1,0
745000.0,4,15.0,0,0
770000.0,1,16.0,1,1
300000.0,1,13.0,0,0
179999.0,1,13.0,0,1
150000.0,1,20.0,1,0
114449379.0,12,25.0,1,1
43000000.0,1,23.0,1,1
500000.0,1,15.0,1,1
995625.0,1,18.0,1,0
7055.0,1,11.0,0,0
900000.0,1,28.0,1,0
7300000.0,3,21.0,0,1
770000.0,2,15.0,1,0
50000.0,1,13.0,0,1
200000.0,1,23.0,1,1
500000.0,1,14.0,0,0
750000.0,2,15.0,1,1
11600000.0,2,23.0,1,1
1022228.0,2,15.0,1,0
1500000.0,2,13.0,0,1
1000000.0,2,12.0,0,1
150000.0,1,18.0,1,0
1200000.0,1,20.0,1,0
1000000.0,1,13.0,0,0
8700000.0,1,26.0,1,0
30000.0,1,15.0,1,0
40000000.0,10,18.0,0,1
1000000.0,1,18.0,1,1
482000.0,2,22.0,1,1
4600000.0,2,19.0,1,0
94885095.0,7,17.0,1,1
3000000.0,1,12.0,0,0
4500000.0,2,19.0,0,0
970000.0,2,15.0,1,0
28800000.0,4,19.0,1,1
500000.0,1,23.0,1,1
7710995.0,3,25.0,1,1
2000000.0,1,47.0,0,0
2400000.0,1,28.0,0,1
20000000.0,2,26.0,1,0
488605.0,2,14.0,0,0
650000.0,2,12.0,1,0
20000.0,1,20.0,1,0
410000.0,1,15.0,0,0
1800000.0,1,14.0,1,1
78812455.0,3,17.0,0,1
4500000.0,2,18.0,1,0
11461000.0,7,35.0,1,1
3000000.0,1,15.0,0,0
500000.0,1,12.0,1,0
7000000.0,1,23.0,0,0
1450000.0,2,14.0,0,0
106800000.0,4,25.0,0,0
2000000.0,1,27.0,1,1
19000000.0,4,20.0,0,1
36140000.0,5,23.0,1,1
2920000.0,1,20.0,1,1
200000.0,1,12.0,1,0
3000000.0,1,31.0,1,1
55237600.0,5,21.0,1,1
38690547.0,4,22.0,0,1
1000000.0,1,11.0,0,0
1600000.0,1,15.0,0,0
76500100.0,6,25.0,0,1
609932.414304433,2,11.0,0,0
15000.0,1,15.0,1,0
9650000.0,2,20.0,1,1
6100000.0,1,20.0,0,1
2700000.0,1,11.0,0,0
34965544.0,4,29.0,1,1
950000000.0,3,14.0,0,1
1340300.0,2,19.0,0,0
400000.0,1,17.0,0,1
25000.0,1,22.0,1,1
867000.0,6,16.0,1,0
167600.0,3,16.0,1,0
300000.0,1,15.0,1,1
275000.0,1,26.0,1,0
13000000.0,1,27.0,1,1
1000000.0,1,14.0,0,0
25000.0,1,15.0,1,0
2000000.0,2,20.0,1,0
8000000.0,2,28.0,1,1
10000000.0,1,18.0,0,1
3000000.0,1,26.0,1,0
23350000.0,5,20.0,1,1
98400000.0,4,21.0,1,1
14284977.0,4,15.0,0,1
500000.0,1,19.0,1,0
1000000.0,1,20.0,1,1
8000000.0,1,15.0,1,1
11210000.0,1,32.0,1,1
8341441.0,3,14.0,1,1
5063236.0,1,21.0,1,0
1238066.0,3,17.0,1,0
11308.0,1,14.0,1,0
24600000.0,4,26.0,0,1
2500000.0,1,13.0,0,0
260000.0,2,15.0,1,0
265000000.0,2,130.0,0,1
110000.0,2,13.0,0,0
18000.0,1,17.0,0,0
10000.0,1,14.0,1,0
4000000.0,1,24.0,1,1
16556606.0,4,23.0,1,1
700000.0,2,15.0,0,1
26615501.0,8,18.0,0,0
75000.0,1,14.0,0,0
1250000.0,1,14.0,0,1
5000000.0,1,24.0,0,1
400000.0,1,13.0,0,0
49890000.0,10,26.0,1,1
3800000.0,2,19.0,0,0
1100000.0,1,20.0,0,1
1500000.0,3,25.0,1,1
960000.0,2,15.0,1,1
70000.0,2,14.0,0,1
1117000.0,4,16.0,0,1
800000.0,1,15.0,1,1
25000.0,1,15.0,0,0
10000000.0,1,27.0,1,1
1600000.0,2,17.0,0,1
2100000.0,3,13.0,0,0
5000.0,1,11.0,0,0
17074000.0,2,17.0,1,1
19900000.0,2,23.0,1,1
200000.0,1,17.0,1,1
51829000.0,3,22.0,1,1
905693.0,3,16.0,0,0
100000.0,1,20.0,1,0
42000.0,1,20.0,0,0
20000.0,1,11.0,0,0
530000.0,1,17.0,1,0
25000.0,1,15.0,1,0
2000000.0,1,33.0,0,1
610547.0,3,17.0,0,1
72130000.0,5,19.0,0,1
7850000.0,3,17.0,1,1
500000.0,2,16.0,0,1
86120.0,1,12.0,1,0
25000.0,1,16.0,0,0
20275.0,1,16.0,0,0
4000000.0,2,21.0,0,0
6550000.0,4,17.0,0,1
14000000.0,2,24.0,0,1
17100000.0,2,20.0,0,1
5900000.0,3,20.0,1,0
13595.0,1,13.0,0,0
4000000.0,2,14.0,0,1
8000000.0,1,15.0,1,1
45000.0,1,15.0,0,0
2550000.0,1,21.0,1,0
13545242.0,2,12.0,0,0
400000.0,1,12.0,1,1
25000.0,1,11.0,0,0
1325000.0,1,11.0,0,0
169521818.0,11,22.0,0,1
1500000.0,1,13.0,0,1
28680536.0,2,22.0,0,0
7180000.0,1,25.0,1,1
175000.0,1,15.0,0,0
6000000.0,1,17.0,0,1
52110.0,1,14.0,0,0
100000.0,1,18.0,1,0
3100000.0,2,14.0,1,1
41000000.0,2,23.0,1,1
8000000.0,1,28.0,1,0
5000000.0,1,14.0,1,1
30000000.0,1,24.0,0,1
4580000.0,2,31.0,1,1
6000000.0,1,23.0,1,1
10023448.0,4,17.0,0,1
60000000.0,1,30.0,1,1
2000000.0,1,41.0,0,1
5700000.0,2,17.0,1,1
1708000.0,2,20.0,1,0
1892250.0,1,18.0,1,0
32300000.0,2,30.0,0,1
7000000.0,1,120.0,0,1
2000000.0,2,18.0,1,0
15050000.0,3,15.0,1,1
1500000.0,2,20.0,0,0
1400000.0,2,14.0,1,1
500000.0,1,20.0,1,0
2764700.0,2,16.0,1,1
19000000.0,2,22.0,0,1
42500000.0,2,23.0,1,1
9400000.0,1,15.0,0,0
31000.0,1,16.0,1,0
1000000.0,2,17.0,0,1
7300000.0,4,21.0,0,0
1200000.0,1,16.0,1,1
195000.0,1,13.0,1,1
12500000.0,1,21.0,0,0
43562640.0,4,28.0,1,1
70052.0,1,16.0,0,0
28300000.0,6,20.0,0,1
47300000.0,3,40.0,0,1
5000000.0,1,18.0,1,0
10000000.0,1,22.0,1,1
20000.0,1,14.0,1,0
3900000.0,1,20.0,0,1
1200000.0,1,16.0,0,0
20900000.0,5,22.0,1,1
42119415.0,5,22.0,1,0
40968.0,1,15.0,0,0
4000000.0,1,15.0,0,0
50000.0,1,11.0,0,0
6352877.0,3,18.0,1,0
2000000.0,1,24.0,1,0
4670000.0,3,16.0,1,1
69218498.0,4,22.0,1,1
64800003.0,3,21.0,0,0
133150.0,1,16.0,0,0
2000000.0,1,27.0,1,0
9700000.0,3,17.0,0,1
87000000.0,3,37.0,1,1
51133.0,1,15.0,1,0
1600000.0,1,17.0,0,1
37935003.0,3,27.0,1,1
32408800.0,3,20.0,1,1
12400000.0,2,24.0,1,1
43956298.0,4,23.0,0,0
14700000.0,2,25.0,1,1
2430000.0,1,20.0,1,1
20000.0,1,15.0,0,0
100000.0,1,13.0,0,0
748550.0,1,19.0,1,0
10000.0,1,16.0,1,0
50000.0,2,15.0,0,0
2000000.0,2,13.0,1,0
300000.0,1,-15.0,1,0
16000.0,1,15.0,1,0
69604550.0,5,21.0,0,1
7300000.0,2,14.0,1,1
233100.0,1,17.0,0,0
3154164.0,2,15.0,1,1
19389998.0,5,19.0,0,1
81000000.0,4,26.0,1,1
2200000.0,1,16.0,1,0
12000000.0,4,19.0,1,1
16000000.0,4,15.0,1,1
68000000.0,2,19.0,1,1
2000000.0,1,15.0,1,1
2000000.0,1,23.0,1,1
4420000.0,4,43.0,1,1
3000000.0,1,21.0,1,0
5796518.0,4,18.0,1,1
1410816.0,2,14.0,1,0
39734188.0,7,21.0,1,1
36500000.0,5,27.0,0,0
435000.0,1,15.0,1,0
4699999.0,2,21.0,0,0
161307.0,1,15.0,0,0
6000000.0,2,15.0,1,1
875000.0,1,17.0,1,0
1025000.0,3,15.0,1,0
650206.0,2,16.0,1,0
172500.0,3,17.0,1,1
10255000.0,5,16.0,1,1
8650000.0,3,19.0,0,1
11735000.0,5,21.0,1,0
2500000.0,1,17.0,0,1
23280000.0,3,25.0,0,1
3200000.0,1,13.0,1,1
15000000.0,1,27.0,0,1
4600000.0,2,15.0,1,1
35000000.0,1,105.0,0,1
600000.0,2,19.0,0,1
11100000.0,3,16.0,1,1
2500000.0,1,22.0,1,0
5000000.0,1,32.0,0,0
15604.0,1,16.0,1,0
29300000.0,4,24.0,0,1
325000.0,1,15.0,0,0
120000.0,1,15.0,0,1
4000000.0,2,14.0,0,0
2100000.0,2,16.0,1,0
4000000.0,1,18.0,0,1
20950000.0,2,27.0,1,1
6000000.0,1,18.0,0,1
1500000.0,1,15.0,1,1
3150000.0,2,19.0,0,1
25000.0,1,14.0,0,0
500000.0,1,18.0,0,0
7500000.0,3,22.0,1,0
80000.0,1,14.0,1,0
600000.0,1,16.0,0,0
1400000.0,1,19.0,0,1
50000000.0,1,31.0,0,1
13000000.0,3,13.0,1,1
39105997.0,5,21.0,1,1
9030000.0,2,16.0,1,0
500000.0,1,22.0,1,0
78374.0,1,12.0,0,0
97500.0,1,17.0,1,0
12123837.0,4,15.0,0,1
28250000.0,1,40.0,1,0
405528.0,1,16.0,1,0
675000.0,2,18.0,1,0
225000.0,1,13.0,1,0
3529175.0,2,19.0,1,0
53000.0,2,17.0,1,0
4500000.0,4,15.0,0,1
3000000.0,1,16.0,0,0
11000000.0,3,23.0,1,1
75000000.0,4,21.0,1,1
35000.0,1,16.0,0,0
98900000.0,3,25.0,1,0
17400000.0,4,21.0,0,1
15600000.0,1,21.0,1,0
18734312.0,3,27.0,0,1
2106600.0,1,17.0,1,1
100000.0,1,15.0,1,1
500000.0,1,15.0,1,1
1500000.0,1,19.0,0,1
93000000.0,1,28.0,0,0
813000.0,4,17.0,0,0
70550150.0,3,15.0,1,1
23200000.0,1,30.0,0,1
27901875.0,4,18.0,0,1
27000.0,1,15.0,1,0
17199997.0,3,25.0,0,1
44000000.0,3,22.0,0,1
28450000.0,3,18.0,0,1
135826373.0,4,24.0,0,1
500000.0,1,17.0,1,0
11000000.0,1,15.0,0,1
90200000.0,6,21.0,1,0
55230131.0,3,26.0,1,1
15600000.0,5,15.0,0,1
43775000.0,3,17.0,1,1
49300000.0,3,27.0,1,1
5900000.0,1,26.0,0,1
289000000.0,2,31.0,0,1
80000.0,1,12.0,0,0
3784218.0,1,28.0,0,1
700000.0,2,14.0,1,1
30150000.0,3,23.0,1,1
1250000.0,1,13.0,0,1
18000000.0,2,22.0,1,1
3650000.0,1,13.0,1,0
6500000.0,1,24.0,1,1
10500000.0,1,21.0,0,0
500000.0,1,14.0,1,1
4125014.0,2,26.0,0,1
37962332.0,5,31.0,0,1
17136.0,1,11.0,1,0
34394995.0,5,16.0,1,1
2000000.0,1,18.0,1,0
1117938.0,1,12.0,0,0
44000000.0,1,34.0,1,1
110000.0,1,18.0,1,1
300000.0,2,12.0,0,0
